codigo,descrip,abc_xyz,stock_fijado,stock_actual,dias_quiebre_1y,ratio_quiebre,ventas_totales,venta_max_diaria_total,venta_max_diaria_1y,p90_1y,p95_1y,p99_1y,dias_venta_pos,precio_venta,ROP_ajustado,dias_quiebre_ajustado,%_quiebre_ajustado,AhorroCapitalAjustado,ROP_intermedio,dias_quiebre_intermedio,%_quiebre_intermedio,ROP_holgado,dias_quiebre_holgado,%_quiebre_holgado,ExcesoCapitalHolgado
9962027,EVAGINA SERUM INTIMO x30 ml,CX,1.0,1.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2,8545,0.0,2,100.0,8545,1.0,0,0.0,1.0,0,0.0,0
9960337,EVAGINA toallitas hÃÂºmedas x20,BX,2.0,2.0,0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,10,3455,0.0,10,100.0,3455,1.0,0,0.0,1.0,0,0.0,0
9949055,EVATEST CLASSIC env.x 1,AX,11.0,11.0,0,0.0,96.0,4.0,4.0,2.0,2.0,4.0,73,4520,1.0,17,23.0,4520,2.0,3,4.0,4.0,0,0.0,9040
9952178,EVATEST CLASSIC pack x2,BY,4.0,4.0,0,0.0,73.0,4.0,4.0,2.0,3.0,3.0,55,4520,2.0,4,7.0,4520,3.0,1,2.0,4.0,0,0.0,4520
9952758,EVATEST DIGITAL envx1,CX,0.0,0.0,0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,5,20939,0.0,5,100.0,20939,1.0,0,0.0,1.0,0,0.0,0
9957132,EVATEST SIMPLE envx1,BX,3.0,3.0,0,0.0,34.0,2.0,2.0,1.0,1.0,2.0,31,5304,0.0,31,100.0,5304,1.0,2,6.0,2.0,0,0.0,5304
5111011,EVRA parches transdÃÂ©rmicos x3,AY,2.0,2.0,4,0.07017543859649122,57.0,4.0,4.0,3.0,3.0,4.0,66,18554,2.0,14,21.0,18554,3.0,4,6.0,4.0,0,0.0,18554
9923268,FEEN A MINT EXPENDEDOR Menta c,CZ,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62106,0.0,0,,0,0.0,0,,0.0,0,,0
4744372,FEMEXIN 28 compx28,AX,3.0,3.0,2,0.02040816326530612,86.0,4.0,4.0,2.0,3.0,3.0,62,5788,2.0,6,10.0,5788,3.0,1,2.0,4.0,0,0.0,5788
4744371,FEMEXIN compx21,BX,1.0,1.0,0,0.0,10.0,1.0,1.0,1.0,1.0,1.0,10,5405,0.0,10,100.0,5405,1.0,0,0.0,1.0,0,0.0,0
5459421,FEMOREL 150 mg compx1,AY,4.0,4.0,0,0.0,241.0,4.0,4.0,2.0,3.0,3.0,164,29095,2.0,16,10.0,29095,3.0,1,1.0,4.0,0,0.0,29095
5459422,FEMOREL 150 mg compx3,BX,1.0,1.0,0,0.0,16.0,1.0,1.0,1.0,1.0,1.0,16,75192,0.0,16,100.0,75192,1.0,0,0.0,1.0,0,0.0,0
5599131,FEMOREL I.V. jga.prellx1,CX,0.0,0.0,1,0.2,2.0,1.0,1.0,1.0,1.0,1.0,2,98469,0.0,2,100.0,98469,1.0,0,0.0,1.0,0,0.0,0
5514971,FEMOREL MAX Cmp.recx1+Cmp.recx,AX,1.0,1.0,6,0.13636363636363635,32.0,2.0,2.0,1.0,2.0,2.0,29,44724,1.0,3,10.0,44724,2.0,0,0.0,2.0,0,0.0,0
5114123,FENISONA 50mcg spray nasx120 d,CX,0.0,0.0,1,0.3333333333333333,2.0,1.0,1.0,1.0,1.0,1.0,2,10684,0.0,2,100.0,10684,1.0,0,0.0,1.0,0,0.0,0
5114122,FENISONA 50mcg spray nasx60 ds,CX,0.0,0.0,1,0.09090909090909091,7.0,1.0,1.0,1.0,1.0,1.0,7,6010,0.0,7,100.0,6010,1.0,0,0.0,1.0,0,0.0,0
5216673,FENSARTAN 100 mg compx30,AX,1.0,1.0,3,0.043478260869565216,49.0,4.0,4.0,1.0,1.0,3.0,43,21474,0.0,43,100.0,21474,1.0,3,7.0,3.0,1,2.0,42948
5159963,FENSARTAN 50 mg compx30,AX,2.0,2.0,7,0.10144927536231885,69.0,5.0,5.0,2.0,2.0,3.0,44,17355,1.0,20,45.0,17355,2.0,2,5.0,3.0,1,2.0,17355
5159964,FENSARTAN 50 mg compx60,AX,2.0,2.0,8,0.09090909090909091,63.0,2.0,2.0,2.0,2.0,2.0,56,33023,1.0,7,12.0,33023,2.0,0,0.0,2.0,0,0.0,0
5901131,FENSARTAN CRONOS Cmp.lib.contx,BX,0.0,0.0,1,0.05,12.0,1.0,1.0,1.0,1.0,1.0,12,30143,0.0,12,100.0,30143,1.0,0,0.0,1.0,0,0.0,0
5212803,FENSARTAN D compx30,AX,2.0,2.0,5,0.10416666666666667,33.0,2.0,2.0,2.0,2.0,2.0,28,20724,1.0,5,18.0,20724,2.0,0,0.0,2.0,0,0.0,0
5989391,FENSARTAN UNIMAX 100/5 mg comp,CX,1.0,1.0,4,0.5,6.0,1.0,1.0,1.0,1.0,1.0,6,22246,0.0,6,100.0,22246,1.0,0,0.0,1.0,0,0.0,0
5989261,FENSARTAN UNIMAX 50/5 mg compx,BX,1.0,1.0,0,0.0,12.0,1.0,1.0,1.0,1.0,1.0,12,20931,0.0,12,100.0,20931,1.0,0,0.0,1.0,0,0.0,0
9952324,FITO CHIACAPS capsx30,BX,1.0,1.0,0,0.0,13.0,1.0,1.0,1.0,1.0,1.0,13,12086,0.0,13,100.0,12086,1.0,0,0.0,1.0,0,0.0,0
9951351,FITO CHIACAPS capsx60,CX,1.0,1.0,0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,6,20747,0.0,6,100.0,20747,1.0,0,0.0,1.0,0,0.0,0
5205012,FLEVOMAX 500 mg Cmp.recx60,CX,1.0,1.0,4,0.5,5.0,1.0,1.0,1.0,1.0,1.0,5,37935,0.0,5,100.0,37935,1.0,0,0.0,1.0,0,0.0,0
6570681,FOSFOLEA sobx1,CY,0.0,0.0,2,0.5,4.0,3.0,3.0,1.0,1.0,1.0,2,15948,0.0,2,100.0,15948,1.0,1,50.0,2.0,1,50.0,15948
5294651,FOTADEX sol.oftx5 ml,BX,0.0,0.0,0,0.0,30.0,2.0,2.0,1.0,1.0,2.0,28,8376,0.0,28,100.0,8376,1.0,2,7.0,2.0,0,0.0,8376
5294701,FOTADEX ung.oftx3.5 g,CX,1.0,1.0,2,0.2857142857142857,4.0,1.0,1.0,1.0,1.0,1.0,4,10689,0.0,4,100.0,10689,1.0,0,0.0,1.0,0,0.0,0
5720971,FOTAMICIN susp.oftx5 ml,CX,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,8816,0.0,0,,0,0.0,0,,0.0,0,,0
5294911,FOTEX sol.oftx5 ml,BX,0.0,0.0,0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,5,7733,0.0,5,100.0,7733,1.0,0,0.0,1.0,0,0.0,0
6160681,GATIMICIN 0.3% sol.oftx5 ml,CX,1.0,1.0,2,0.3333333333333333,4.0,1.0,1.0,1.0,1.0,1.0,4,17098,0.0,4,100.0,17098,1.0,0,0.0,1.0,0,0.0,0
679539,GATIMICIN D susp.oftalmica x5,CY,1.0,1.0,4,0.3333333333333333,7.0,2.0,2.0,1.0,1.0,1.0,6,26644,0.0,6,100.0,26644,1.0,1,17.0,2.0,0,0.0,26644
6304131,GATIMICIN FORTE 0.5% sol.oftx5,AX,2.0,2.0,3,0.039473684210526314,45.0,2.0,2.0,1.0,1.0,2.0,43,27371,0.0,43,100.0,27371,1.0,2,5.0,2.0,0,0.0,27371
6613712,GENIOL 1g blister x 8 comp.,AY,15.0,15.0,0,0.0,235.0,6.0,6.0,3.0,3.0,6.0,142,1674,2.0,20,14.0,1674,3.0,7,5.0,6.0,0,0.0,5020
6613713,GENIOL 1g Cmp. x50,AY,19.0,20.0,0,0.0,338.0,6.0,6.0,3.0,4.0,5.0,190,7678,3.0,11,6.0,7678,4.0,4,2.0,5.0,2,1.0,7678
9957736,GENIOL 500 mg comp. x 16,AY,2.0,2.0,1,0.011627906976744186,81.0,6.0,6.0,2.0,2.0,6.0,58,2887,1.0,13,22.0,2887,2.0,3,5.0,6.0,0,0.0,11545
9957737,GENIOL 650 mg Cmp. x16,AX,10.0,10.0,0,0.0,63.0,4.0,4.0,2.0,2.0,3.0,49,3468,1.0,10,20.0,3468,2.0,3,6.0,3.0,1,2.0,3468
9960369,GENIOL PLUS RAPIDA ACCION cÃÂ·ps,AY,14.0,14.0,0,0.0,228.0,8.0,8.0,3.0,4.0,4.0,276,3607,3.0,16,6.0,3607,4.0,4,1.0,5.0,4,1.0,3607
3681431,GINELEA gragx21,CY,1.0,1.0,0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,4,17395,0.0,4,100.0,17395,1.0,0,0.0,1.0,0,0.0,0
5376001,GINELEA MD 28 compx28,AX,1.0,1.0,0,0.0,29.0,1.0,1.0,1.0,1.0,1.0,29,13937,0.0,29,100.0,13937,1.0,0,0.0,1.0,0,0.0,0
4954173,GLUCOPHAGE 1000 mg compx60,AX,1.0,1.0,3,0.0379746835443038,50.0,2.0,2.0,1.0,1.0,1.0,48,42540,0.0,48,100.0,42540,1.0,1,2.0,2.0,0,0.0,42540
4402802,GLUCOPHAGE 500 mg compx100,CX,0.0,0.0,1,0.14285714285714285,4.0,2.0,2.0,1.0,1.0,1.0,3,29976,0.0,3,100.0,29976,1.0,1,33.0,2.0,0,0.0,29976
4402801,GLUCOPHAGE 500 mg compx30,BX,1.0,1.0,1,0.038461538461538464,17.0,2.0,2.0,1.0,2.0,2.0,15,7987,1.0,2,13.0,7987,2.0,0,0.0,2.0,0,0.0,0
3731921,GLUCOPHAGE 850 mg compx30,BX,1.0,1.0,3,0.125,14.0,2.0,2.0,1.0,2.0,2.0,12,17923,1.0,2,17.0,17923,2.0,0,0.0,2.0,0,0.0,0
3731922,GLUCOPHAGE 850 mg compx60,AX,0.0,0.0,5,0.08771929824561403,35.0,2.0,2.0,1.0,1.0,2.0,33,35132,0.0,33,100.0,35132,1.0,2,6.0,2.0,0,0.0,35132
5860841,GLUCOPHAGE XR 0 LP 1000 mg com,CX,0.0,0.0,2,0.5,4.0,2.0,2.0,2.0,2.0,2.0,2,25731,1.0,2,100.0,25731,2.0,0,0.0,2.0,0,0.0,0
5860842,GLUCOPHAGE XR 0 LP 1000 mg com,BX,2.0,2.0,7,0.14583333333333334,39.0,2.0,2.0,2.0,2.0,2.0,27,51852,1.0,12,44.0,51852,2.0,0,0.0,2.0,0,0.0,0
5796261,GLUCOPHAGE XR 750 LP 750 mg co,BX,1.0,1.0,1,0.03225806451612903,20.0,2.0,2.0,1.0,1.0,1.0,19,19177,0.0,19,100.0,19177,1.0,1,5.0,2.0,0,0.0,19177
5796262,GLUCOPHAGE XR 750 LP 750 mg co,AX,2.0,2.0,5,0.0625,54.0,2.0,2.0,1.0,1.0,2.0,51,36421,0.0,51,100.0,36421,1.0,3,6.0,2.0,0,0.0,36421
5571681,GLUCOPHAGE XR LP 500 mg compx3,BX,1.0,1.0,3,0.11538461538461539,17.0,2.0,2.0,2.0,2.0,2.0,14,14382,1.0,3,21.0,14382,2.0,0,0.0,2.0,0,0.0,0
5571682,GLUCOPHAGE XR LP 500 mg compx6,AX,0.0,1.0,8,0.13114754098360656,47.0,3.0,3.0,2.0,2.0,2.0,37,27327,1.0,8,22.0,27327,2.0,1,3.0,3.0,0,0.0,27327
4954412,GLUCOVANCE 500 mg/5 mg compx60,CX,0.0,0.0,1,0.2,2.0,1.0,1.0,1.0,1.0,1.0,2,30434,0.0,2,100.0,30434,1.0,0,0.0,1.0,0,0.0,0
9961439,HEPATALGINA 9 HIERBAS gtsx50 m,BX,7.0,7.0,1,0.022222222222222223,33.0,2.0,2.0,1.0,1.0,2.0,30,8949,0.0,30,100.0,8949,1.0,2,7.0,2.0,0,0.0,8949
9936157,HEPATALGINA Cmp.recx10,CX,1.0,1.0,0,0.0,14.0,2.0,2.0,1.0,1.0,1.0,13,3944,0.0,13,100.0,3944,1.0,1,8.0,2.0,0,0.0,3944
9951007,HEPATALGINA gtsx120 ml,AX,6.0,6.0,0,0.0,75.0,3.0,3.0,2.0,2.0,2.0,64,10044,1.0,10,16.0,10044,2.0,1,2.0,3.0,0,0.0,10044
9951006,HEPATALGINA gtsx45 ml,AX,9.0,9.0,0,0.0,115.0,5.0,5.0,2.0,3.0,3.0,86,4876,2.0,6,7.0,4876,3.0,1,1.0,4.0,1,1.0,4876
2340391,HOLOMAGNE B6 compx20,BX,2.0,2.0,3,0.07692307692307693,29.0,2.0,2.0,2.0,2.0,2.0,24,28671,1.0,5,21.0,28671,2.0,0,0.0,2.0,0,0.0,0
2340393,HOLOMAGNE B6 compx50,BX,1.0,1.0,1,0.03125,18.0,2.0,2.0,1.0,1.0,1.0,17,62487,0.0,17,100.0,62487,1.0,1,6.0,2.0,0,0.0,62487
82102,HOLOMAGNE Cmp.recx100,BY,2.0,2.0,6,0.42857142857142855,13.0,3.0,3.0,3.0,3.0,3.0,8,86577,2.0,2,25.0,86577,3.0,0,0.0,3.0,0,0.0,0
82103,HOLOMAGNE Cmp.recx20,AX,2.0,2.0,3,0.04411764705882353,46.0,3.0,3.0,2.0,2.0,3.0,39,21100,1.0,5,13.0,21100,2.0,2,5.0,3.0,0,0.0,21100
82101,HOLOMAGNE Cmp.recx50,AY,2.0,2.0,9,0.08653846153846154,73.0,3.0,3.0,1.0,2.0,3.0,70,51634,1.0,5,7.0,51634,2.0,2,3.0,3.0,0,0.0,51634
9962026,HOLOMAGNE INTEGRAL envx150 g.,AY,10.0,12.0,0,0.0,295.0,4.0,4.0,3.0,3.0,4.0,178,11156,2.0,25,14.0,11156,3.0,5,3.0,4.0,0,0.0,11156
9958773,INFILTREX Cmp.rec. x30,BX,5.0,5.0,0,0.0,20.0,2.0,2.0,1.0,1.0,1.0,19,14282,0.0,19,100.0,14282,1.0,1,5.0,2.0,0,0.0,14282
9960348,INFILTREX polvo p/reconst. x30,AX,0.0,0.0,0,0.0,20.0,2.0,2.0,1.0,1.0,1.0,19,24614,0.0,19,100.0,24614,1.0,1,5.0,2.0,0,0.0,24614
9962830,INFILTREX ULTRA polvo x300 g,CX,1.0,1.0,0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,6,26500,0.0,6,100.0,26500,1.0,0,0.0,1.0,0,0.0,0
6408001,INMUNOSPORIN 0.1% sol.oftx5 ml,BX,2.0,2.0,4,0.05970149253731343,43.0,3.0,3.0,2.0,2.0,2.0,37,29221,1.0,5,14.0,29221,2.0,1,3.0,3.0,0,0.0,29221
6182261,IVER P 6 mg compx6,CZ,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,16683,0.0,1,100.0,16683,1.0,0,0.0,1.0,0,0.0,0
2306654,KARIDIUM 10 mg compx30,BX,1.0,1.0,3,0.10714285714285714,20.0,2.0,2.0,2.0,2.0,2.0,14,10742,1.0,6,43.0,10742,2.0,0,0.0,2.0,0,0.0,0
2306652,KARIDIUM 10 mg compx60,AY,1.0,1.0,2,0.5,1.0,2.0,2.0,1.0,1.0,1.0,2,21167,0.0,2,100.0,21167,1.0,1,50.0,2.0,0,0.0,21167
2306734,KARIDIUM 20 mg compx60,CX,1.0,1.0,0,0.0,12.0,1.0,1.0,1.0,1.0,1.0,11,41633,0.0,11,100.0,41633,1.0,0,0.0,1.0,0,0.0,0
5880841,KEMOTER 100 MG Cmp.recx30,BX,0.0,0.0,0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,6,56750,0.0,6,100.0,56750,1.0,0,0.0,1.0,0,0.0,0
5880712,KEMOTER 25 MG Cmp.recx30,BX,1.0,1.0,5,0.11904761904761904,25.0,2.0,2.0,2.0,2.0,2.0,21,34121,1.0,4,19.0,34121,2.0,0,0.0,2.0,0,0.0,0
6072551,KEMOTER XR 400 MG Cmp.recx30,CZ,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,140164,0.0,0,,0,0.0,0,,0.0,0,,0
6072131,KEMOTER XR 50 MG Cmp.recx30,CX,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,72504,0.0,0,,0,0.0,0,,0.0,0,,0
5134911,LAMIRAX 100 mg Cmp.dispersx30,AY,1.0,1.0,5,0.1111111111111111,48.0,3.0,3.0,3.0,3.0,3.0,27,36694,2.0,6,22.0,36694,3.0,0,0.0,3.0,0,0.0,0
5134912,LAMIRAX 100 mg Cmp.dispersx60,CX,0.0,0.0,0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1,68349,1.0,1,100.0,68349,2.0,0,0.0,2.0,0,0.0,0
5135041,LAMIRAX 200 mg Cmp.dispersx30,AY,0.0,1.0,6,0.09523809523809523,53.0,4.0,4.0,2.0,3.0,4.0,37,65676,2.0,3,8.0,65676,3.0,2,5.0,4.0,0,0.0,65676
5134651,LAMIRAX 25 mg Cmp.dispersx30,CY,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,15344,0.0,1,100.0,15344,1.0,0,0.0,1.0,0,0.0,0
5134861,LAMIRAX 50 mg Cmp.dispersx30,BX,1.0,1.0,1,0.05555555555555555,9.0,1.0,1.0,1.0,1.0,1.0,9,23921,0.0,9,100.0,23921,1.0,0,0.0,1.0,0,0.0,0
5069111,LANX 25 mg compx30,AY,1.0,1.0,0,0.0,30.0,2.0,2.0,1.0,1.0,1.0,29,18157,0.0,29,100.0,18157,1.0,1,3.0,2.0,0,0.0,18157
5605551,LEFLUMAX 750 mg Cmp.recx5,CY,0.0,0.0,1,0.14285714285714285,9.0,5.0,5.0,1.0,1.0,1.0,5,14173,0.0,5,100.0,14173,1.0,1,20.0,2.0,1,20.0,14173
6417003,LEVAL 20 mg compx4,CZ,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,32139,0.0,1,100.0,32139,1.0,0,0.0,1.0,0,0.0,0
6416971,LEVAL 5 mg compx30,CZ,1.0,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,71946,0.0,1,100.0,71946,1.0,0,0.0,1.0,0,0.0,0
6056001,LINUS compx30,AX,3.0,3.0,4,0.02197802197802198,150.0,4.0,4.0,2.0,2.0,2.0,123,36439,1.0,24,20.0,36439,2.0,2,2.0,3.0,1,1.0,36439
6598681,LINUS DUO 0.5/0.4 mg cÃÂ¡psx30,CY,0.0,0.0,3,0.08823529411764706,18.0,1.0,1.0,1.0,1.0,1.0,36,54145,0.0,36,100.0,54145,1.0,0,0.0,1.0,0,0.0,0
5921392,LIPEX 10 mg compx30,BX,1.0,1.0,5,0.11627906976744186,28.0,2.0,2.0,2.0,2.0,2.0,24,16929,1.0,4,17.0,16929,2.0,0,0.0,2.0,0,0.0,0
5921422,LIPEX 20 mg compx30,CX,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,30852,0.0,1,100.0,30852,1.0,0,0.0,1.0,0,0.0,0
6618391,LIPEX PLUS 10/10 compx30,BX,1.0,1.0,1,0.07142857142857142,8.0,1.0,1.0,1.0,1.0,1.0,8,21015,0.0,8,100.0,21015,1.0,0,0.0,1.0,0,0.0,0
6378681,LISOVYR CORT pomo x5 g,CX,0.0,0.0,4,0.15384615384615385,17.0,2.0,2.0,2.0,2.0,2.0,14,9125,1.0,3,21.0,9125,2.0,0,0.0,2.0,0,0.0,0
4158792,LISOVYR CR pomo x5 g,BX,0.0,0.0,0,0.0,14.0,1.0,1.0,1.0,1.0,1.0,14,5929,0.0,14,100.0,5929,1.0,0,0.0,1.0,0,0.0,0
422681,LISOVYR ungx10 g,CX,0.0,0.0,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3,9163,0.0,3,100.0,9163,1.0,0,0.0,1.0,0,0.0,0
6187391,LOPRED BIOTIC susp.oftx5 ml,CX,0.0,0.0,0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,4,11947,0.0,4,100.0,11947,1.0,0,0.0,1.0,0,0.0,0
5332391,LOPRED susp.oftx5 ml,BX,1.0,1.0,0,0.0,32.0,1.0,1.0,1.0,1.0,1.0,32,14073,0.0,32,100.0,14073,1.0,0,0.0,1.0,0,0.0,0
5146091,MILEVA 35 Cmp.recx21,CX,0.0,1.0,1,0.16666666666666666,4.0,1.0,1.0,1.0,1.0,1.0,4,15750,0.0,4,100.0,15750,1.0,0,0.0,1.0,0,0.0,0
6222421,MIRANDA compx28 (24+4),AY,3.0,3.0,5,0.08333333333333333,71.0,6.0,6.0,3.0,3.0,4.0,36,21830,2.0,12,33.0,21830,3.0,2,6.0,4.0,1,3.0,21830
4711023,MOSAR 5 mg Cmp.recx30,AX,1.0,1.0,9,0.140625,50.0,3.0,3.0,2.0,2.0,2.0,39,16884,1.0,10,26.0,16884,2.0,1,3.0,3.0,0,0.0,16884
4711024,MOSAR 5 mg Cmp.recx60,AX,0.0,1.0,2,0.046511627906976744,26.0,1.0,1.0,1.0,1.0,1.0,26,30193,0.0,26,100.0,30193,1.0,0,0.0,1.0,0,0.0,0
9950183,MYLANTA EXT Cmp.mastx24,BX,2.0,2.0,1,0.025,27.0,3.0,3.0,1.0,2.0,2.0,23,9505,1.0,3,13.0,9505,2.0,1,4.0,3.0,0,0.0,9505
9953204,MYLANTA EXT Expend.Cmp.mastx96,,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,38012,0.0,0,,0,0.0,0,,0.0,0,,0
-888043,MYLANTA EXTRA TABLETA X 8,BX,16.0,16.0,0,0.0,33.0,3.0,3.0,2.0,2.0,2.0,27,0,1.0,5,19.0,0,2.0,1,4.0,3.0,0,0.0,0
2619754,MYLANTA II compx30,BX,2.0,2.0,0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,7,13898,0.0,7,100.0,13898,1.0,0,0.0,1.0,0,0.0,0
2459373,MYLANTA II liqx160 ml,CX,1.0,1.0,0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,7,12465,0.0,7,100.0,12465,1.0,0,0.0,1.0,0,0.0,0
2459372,MYLANTA II liqx360 ml,BX,2.0,2.0,1,0.02857142857142857,19.0,1.0,1.0,1.0,1.0,1.0,19,31304,0.0,19,100.0,31304,1.0,0,0.0,1.0,0,0.0,0
3588632,MYLANTA SIMPLE liqx160 ml,AX,1.0,1.0,1,0.022727272727272728,32.0,2.0,2.0,2.0,2.0,2.0,28,13063,1.0,4,14.0,13063,2.0,0,0.0,2.0,0,0.0,0
9953205,MYLANTA TABLETAS Frutilla Cmp.,,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,30320,0.0,0,,0,0.0,0,,0.0,0,,0
-800718,MYLANTA TABLETAS Frutilla X8,AX,0.0,0.0,0,0.0,58.0,2.0,2.0,2.0,2.0,2.0,48,0,1.0,10,21.0,0,2.0,0,0.0,2.0,0,0.0,0
-800722,MYLANTA TABLETAS LimON X 8,AX,1.0,2.0,0,0.0,40.0,3.0,3.0,2.0,2.0,2.0,32,0,1.0,5,16.0,0,2.0,1,3.0,3.0,0,0.0,0
9953217,MYLANTA TABLETAS LimÃÂ³n Cmp.mas,,1.0,1.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,30320,0.0,0,,0,0.0,0,,0.0,0,,0
9953352,MYLANTA TABLETAS Menta Cmp.mas,,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,30320,0.0,0,,0,0.0,0,,0.0,0,,0
-800721,MYLANTA TABLETAS Menta X8,BX,9.0,9.0,0,0.0,44.0,3.0,3.0,2.0,2.0,2.0,37,1,1.0,6,16.0,1,2.0,1,3.0,3.0,0,0.0,1
6800261,NEARLEA 1.25 % sol.oftx2.5 ml,CX,1.0,1.0,1,0.14285714285714285,4.0,1.0,1.0,1.0,1.0,1.0,4,20656,0.0,4,100.0,20656,1.0,0,0.0,1.0,0,0.0,0
4911682,NEFAZAN 75 mg compx30,AX,1.0,1.0,1,0.02127659574468085,24.0,1.0,1.0,1.0,1.0,1.0,24,42978,0.0,24,100.0,42978,1.0,0,0.0,1.0,0,0.0,0
3358373,NETUNAL suspx200 ml,AX,2.0,2.0,8,0.13559322033898305,45.0,2.0,2.0,2.0,2.0,2.0,32,25505,1.0,13,41.0,25505,2.0,0,0.0,2.0,0,0.0,0
4903184,NEUMOTEROL 200 capsx120 s/apli,AX,1.0,1.0,3,0.06382978723404255,27.0,2.0,2.0,1.0,1.0,1.0,26,70534,0.0,26,100.0,70534,1.0,1,4.0,2.0,0,0.0,70534
4903182,NEUMOTEROL 200 capsx120+aplic.,AX,3.0,3.0,5,0.03333333333333333,126.0,3.0,3.0,2.0,2.0,3.0,101,71188,1.0,21,21.0,71188,2.0,4,4.0,3.0,0,0.0,71188
4903183,NEUMOTEROL 200 capsx60 s/aplic,BX,1.0,1.0,1,0.038461538461538464,14.0,1.0,1.0,1.0,1.0,1.0,14,48966,0.0,14,100.0,48966,1.0,0,0.0,1.0,0,0.0,0
4903181,NEUMOTEROL 200 capsx60+aplic.,BX,1.0,1.0,1,0.02702702702702703,20.0,2.0,2.0,1.0,1.0,1.0,19,51896,0.0,19,100.0,51896,1.0,1,5.0,2.0,0,0.0,51896
5360971,NEUMOTEROL 400 capsx60+aplic.,AX,3.0,3.0,4,0.03305785123966942,90.0,2.0,2.0,1.0,2.0,2.0,84,71102,1.0,6,7.0,71102,2.0,0,0.0,2.0,0,0.0,0
6636131,NEUMOTEROL AEROSOL 160/4.5 x12,BX,1.0,1.0,0,0.0,32.0,2.0,2.0,1.0,2.0,2.0,29,80220,1.0,3,10.0,80220,2.0,0,0.0,2.0,0,0.0,0
3443411,NEUMOTEX BRON 200 mcg aerx100,CY,1.0,1.0,1,0.2,3.0,1.0,1.0,1.0,1.0,1.0,3,22141,0.0,3,100.0,22141,1.0,0,0.0,1.0,0,0.0,0
3443412,NEUMOTEX BRON 200 mcg aerx200,CX,0.0,0.0,2,0.2857142857142857,5.0,1.0,1.0,1.0,1.0,1.0,5,30525,0.0,5,100.0,30525,1.0,0,0.0,1.0,0,0.0,0
3917062,NEUMOTEX NEBU envx20 ml,CX,0.0,0.0,0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,5,20286,0.0,5,100.0,20286,1.0,0,0.0,1.0,0,0.0,0
5523681,NEUMOTIDE AEROSOL 125/25 mcg x,CX,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,54085,0.0,1,100.0,54085,1.0,0,0.0,1.0,0,0.0,0
5523711,NEUMOTIDE AEROSOL 250/25 mcg x,BX,2.0,3.0,2,0.0625,16.0,1.0,1.0,1.0,1.0,1.0,16,65120,0.0,16,100.0,65120,1.0,0,0.0,1.0,0,0.0,0
5523682,NEUMOTIDE AEROSOL CON AEROCAMA,CZ,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,79227,0.0,1,100.0,79227,1.0,0,0.0,1.0,0,0.0,0
4846921,NEUMOTIDE POLVO 250/50 cÃÂ¡ps.p/,CZ,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65036,0.0,0,,0,0.0,0,,0.0,0,,0
4847091,NEUMOTIDE POLVO 500/50 cÃÂ¡ps.p/,CX,1.0,1.0,2,0.2,6.0,2.0,2.0,1.0,1.0,1.0,5,66181,0.0,5,100.0,66181,1.0,1,20.0,2.0,0,0.0,66181
6447422,NEUMOTROPIO 10 mcg cÃÂ¡ps.p/inhx,BX,0.0,1.0,5,0.1388888888888889,22.0,1.0,1.0,1.0,1.0,1.0,44,114446,0.0,44,100.0,114446,1.0,0,0.0,1.0,0,0.0,0
